FECHA_CORTE;UUID;ESCUELA;MODALIDAD;ANNIO_POSTULACION;UBIGEO;DEPARTAMENTO;PROVINCIA;DISTRITO;UBIGEO_ORIGEN;DEPARTAMENTO_ORIGEN;PROVINCIA_ORIGEN;DISTRITO_ORIGEN;UBIGEO_IE;DEPARTAMENTO_IE;PROVINCIA_IE;DISTRITO_IE;EDAD;SEXO;PAGO;IDIOMA;LEE;ESCRIBE;HABLA;TIENE_DISCAPACIDAD;TIPO_COMUNIDAD;COMUNIDAD
20230626;eb35ae9c84a9e239398331595b9f5489d23e686ca3f699e17c58b7593b4683a3;INGENIERÍA CIVIL;PRIMERA OPORTUNIDAD PARA ESTUDIANTES DEL QUINTO AÑO DE SECUNDARIA;2020;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;80108;CUSCO;CUSCO;WANCHAQ;20;MASCULINO;250;Español;SI;NO;NO;NO;NINGUNA;NINGUNA
20230626;37aa167373b8ddd18910267b616ff845eef0517201f7dad9c5f0cdbf3746ba52;ECOTURISMO;PRIMERA OPORTUNIDAD PARA ESTUDIANTES DEL QUINTO AÑO DE SECUNDARIA;2020;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;20;MASCULINO;250;Español;SI;NO;NO;NO;NINGUNA;NINGUNA
20230626;41b4b33d0e004fc7dc6018664697814b2bfd87d93dafd98d4bcd4243a610365f;INGENIERÍA CIVIL;PRIMERA OPORTUNIDAD PARA ESTUDIANTES DEL QUINTO AÑO DE SECUNDARIA;2020;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;19;MASCULINO;250;Español;SI;NO;NO;NO;NINGUNA;NINGUNA
20230626;60d7c1c310363c4b2bf1437aba8ba8df2a6f66cae4e25c1671cfc84808dda267;INGENIERÍA AGRONÓMICA TROPICAL;PRIMERA OPORTUNIDAD PARA ESTUDIANTES DEL QUINTO AÑO DE SECUNDARIA;2020;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;20;MASCULINO;250;Español;SI;NO;NO;NO;NINGUNA;NINGUNA
20230626;28a9a7dc2ae0a4c9d17151793585c9cee258418321d11bf858327cf137d27cbc;INGENIERÍA DE ALIMENTOS;PRIMERA OPORTUNIDAD PARA ESTUDIANTES DEL QUINTO AÑO DE SECUNDARIA;2020;80902;CUSCO;LA CONVENCIÓN;ECHARATE;80902;CUSCO;LA CONVENCIÓN;ECHARATE;80902;CUSCO;LA CONVENCIÓN;ECHARATE;20;FEMENINO;200;Español;SI;NO;NO;NO;NINGUNA;NINGUNA
20230626;b0139127f9cb989ac5b71fa6bf3925b2b838b48134f72abcbdcaadb6236009d6;INGENIERÍA CIVIL;PRIMERA OPORTUNIDAD PARA ESTUDIANTES DEL QUINTO AÑO DE SECUNDARIA;2020;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;21;FEMENINO;250;Español;SI;NO;NO;NO;NINGUNA;NINGUNA
20230626;112ebb674090e2d3d7c17e822fa3027c8783d6c7e5eb23706e34a1033484af51;INGENIERÍA CIVIL;PRIMERA OPORTUNIDAD PARA ESTUDIANTES DEL QUINTO AÑO DE SECUNDARIA;2020;80906;CUSCO;LA CONVENCIÓN;QUELLOUNO;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;20;MASCULINO;250;Quechua;SI;NO;NO;NO;NINGUNA;NINGUNA
20230626;90a484b69506d0ad31c61d54e28eb0290a468a3859651bb78ea54e36403ce0f9;INGENIERÍA CIVIL;PRIMERA OPORTUNIDAD PARA ESTUDIANTES DEL QUINTO AÑO DE SECUNDARIA;2020;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;20;MASCULINO;250;Español;SI;NO;NO;NO;NINGUNA;NINGUNA
20230626;38c975de6a895f5579789ebfb7537bce5454e2ff02ce428ea4c0e1dae21a5971;INGENIERÍA CIVIL;PRIMERA OPORTUNIDAD PARA ESTUDIANTES DEL QUINTO AÑO DE SECUNDARIA;2020;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;20;MASCULINO;250;Español;SI;NO;NO;NO;NINGUNA;NINGUNA
20230626;3aaa3650e2a0464b482b97f305399137bdbfd0c0668353e8a5312e64b9f0f9d9;ECOTURISMO;PRIMERA OPORTUNIDAD PARA ESTUDIANTES DEL QUINTO AÑO DE SECUNDARIA;2020;80914;CUSCO;LA CONVENCIÓN;MEGANTONI;80902;CUSCO;LA CONVENCIÓN;ECHARATE;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;20;FEMENINO;250;Matsigenka;SI;NO;NO;NO;NINGUNA;NINGUNA
20230626;b3505291148cdbfcf96a2934a3c865f4a389760f8bd161d47a77485632d18915;INGENIERÍA CIVIL;PRIMERA OPORTUNIDAD PARA ESTUDIANTES DEL QUINTO AÑO DE SECUNDARIA;2020;80906;CUSCO;LA CONVENCIÓN;QUELLOUNO;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;19;MASCULINO;250;Español;SI;NO;NO;NO;NINGUNA;NINGUNA
20230626;95f9ffe9d4b2612696578e84d1cd148cc098c05d3e77dcaf2df8b9138dce3f96;INGENIERÍA CIVIL;PRIMERA OPORTUNIDAD PARA ESTUDIANTES DEL QUINTO AÑO DE SECUNDARIA;2020;150111;LIMA;LIMA ;EL AGUSTINO;150111;CUSCO;LA CONVENCIÓN;SANTA ANA;150111;CUSCO;LA CONVENCIÓN;SANTA ANA;20;MASCULINO;250;Español;SI;NO;NO;NO;NINGUNA;NINGUNA
20230626;ba873abbf0f681486ed480a3cf7b3583c4cb30a4b0a3ef37a0ead0b734b7b02a;INGENIERÍA CIVIL;PRIMERA OPORTUNIDAD PARA ESTUDIANTES DEL QUINTO AÑO DE SECUNDARIA;2020;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;19;MASCULINO;250;Español;SI;NO;NO;NO;NINGUNA;NINGUNA
20230626;ef30e5726a887699f5c5167309b160fcd75f02eb9c67e9645089c43e5fec6550;INGENIERÍA DE ALIMENTOS;PRIMERA OPORTUNIDAD PARA ESTUDIANTES DEL QUINTO AÑO DE SECUNDARIA;2020;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;21;MASCULINO;250;Español;SI;NO;NO;NO;NINGUNA;NINGUNA
20230626;25ffa3bc5aab513e67415415b2f0018cd5bf7f292894dd5a5e7334b27315ccdc;INGENIERÍA CIVIL;PRIMERA OPORTUNIDAD PARA ESTUDIANTES DEL QUINTO AÑO DE SECUNDARIA;2020;150135;LIMA;LIMA ;SAN MARTIN DE PORRES;150135;CUSCO;LA CONVENCIÓN;SANTA ANA;150135;CUSCO;LA CONVENCIÓN;SANTA ANA;21;MASCULINO;250;Español;SI;NO;NO;NO;NINGUNA;NINGUNA
20230626;874b76baeac9b69c2a9eb7e4c955f2097843d910b7e2aea73ae9ae8cf75ea165;ECOTURISMO;PRIMERA OPORTUNIDAD PARA ESTUDIANTES DEL QUINTO AÑO DE SECUNDARIA;2020;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;19;MASCULINO;250;Español;SI;NO;NO;NO;NINGUNA;NINGUNA
20230626;8172944ad8314354a3c07890d955c50191f84c454501955030f1a5f0d314dbb8;ECOTURISMO;PRIMERA OPORTUNIDAD PARA ESTUDIANTES DEL QUINTO AÑO DE SECUNDARIA;2020;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;21;MASCULINO;250;Español;SI;NO;NO;NO;NINGUNA;NINGUNA
20230626;62081a4d8a2fa81975c05f51a7040b7dea82181318920a1e006f160cd33d524a;INGENIERÍA CIVIL;PRIMERA OPORTUNIDAD PARA ESTUDIANTES DEL QUINTO AÑO DE SECUNDARIA;2020;170203;MADRE DE DIOS;MANU ;MADRE DE DIOS;170203;CUSCO;LA CONVENCIÓN;SANTA ANA;170203;CUSCO;LA CONVENCIÓN;SANTA ANA;20;MASCULINO;250;Español;SI;NO;NO;NO;NINGUNA;NINGUNA
20230626;0c17abd0dfdb385f823858895f55263fe571e69a8c2895253aab9f425c10d501;INGENIERÍA CIVIL;PRIMERA OPORTUNIDAD PARA ESTUDIANTES DEL QUINTO AÑO DE SECUNDARIA;2020;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;20;FEMENINO;250;Español;SI;NO;NO;NO;NINGUNA;NINGUNA
20230626;52b5fda0db2504ac22f411a0d85483113803c47fc0f87a41f224539bf6d04926;ECOTURISMO;PRIMERA OPORTUNIDAD PARA ESTUDIANTES DEL QUINTO AÑO DE SECUNDARIA;2020;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;21;MASCULINO;250;Español;SI;NO;NO;NO;NINGUNA;NINGUNA
20230626;10ab46656ef88bd83424e7ccb2b481cb8e3a03ed3e04faf451264d075fc54825;INGENIERÍA DE ALIMENTOS;PRIMERA OPORTUNIDAD PARA ESTUDIANTES DEL QUINTO AÑO DE SECUNDARIA;2020;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;19;MASCULINO;250;Español;SI;NO;NO;NO;NINGUNA;NINGUNA
20230626;2f1e6f71ba8732399de94614001828be6d271fe866fbc1de57002e9d60be72fe;INGENIERÍA AGRONÓMICA TROPICAL;PRIMERA OPORTUNIDAD PARA ESTUDIANTES DEL QUINTO AÑO DE SECUNDARIA;2020;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;19;FEMENINO;250;Quechua;SI;NO;NO;NO;NINGUNA;NINGUNA
20230626;fdaba105147e2518a59907656d17a9733730e9a624eadd39f9be19c8f552868c;INGENIERÍA CIVIL;PRIMERA OPORTUNIDAD PARA ESTUDIANTES DEL QUINTO AÑO DE SECUNDARIA;2020;80801;CUSCO;ESPINAR;ESPINAR;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;21;MASCULINO;250;Español;SI;NO;NO;NO;NINGUNA;NINGUNA
20230626;11cbee10ca3f23fd1d1196b322c4a844a6f361eedbc59a9ed11d64ef9cf94509;INGENIERÍA CIVIL;PRIMERA OPORTUNIDAD PARA ESTUDIANTES DEL QUINTO AÑO DE SECUNDARIA;2020;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;20;MASCULINO;250;Español;SI;NO;NO;NO;NINGUNA;NINGUNA
20230626;edea1d6518e117f1d134737916f28d2309e7aa6c34500b45af621b5e6a31af4a;INGENIERÍA AGRONÓMICA TROPICAL;PRIMERA OPORTUNIDAD PARA ESTUDIANTES DEL QUINTO AÑO DE SECUNDARIA;2020;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;20;FEMENINO;250;Español;SI;NO;NO;NO;NINGUNA;NINGUNA
20230626;5c202b398c582af94e86e547bb9d22cc96e1c41aecd3f761457f5419566318f5;INGENIERÍA DE ALIMENTOS;PRIMERA OPORTUNIDAD PARA ESTUDIANTES DEL QUINTO AÑO DE SECUNDARIA;2020;80601;CUSCO;CANCHIS;SICUANI;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;20;FEMENINO;250;Español;SI;NO;NO;NO;NINGUNA;NINGUNA
20230626;271ccc6eb5dbf1cce82539fce898a1d2f9caca31eef24aad40480b1659ba9fa4;INGENIERÍA CIVIL;PRIMERA OPORTUNIDAD PARA ESTUDIANTES DEL QUINTO AÑO DE SECUNDARIA;2020;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;20;FEMENINO;250;Español;SI;NO;NO;NO;NINGUNA;NINGUNA
20230626;9cc0f4d8f6937c9966ef5d351ee428abbbacde94d70b78468a9338f66a3c425b;ECOTURISMO;PRIMERA OPORTUNIDAD PARA ESTUDIANTES DEL QUINTO AÑO DE SECUNDARIA;2020;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;20;FEMENINO;250;Español;SI;NO;NO;NO;NINGUNA;NINGUNA
20230626;83cdd031386e5bac7c2270ee4054ca9ab7ed641deef07c5d636ca790287f10d1;INGENIERÍA AGRONÓMICA TROPICAL;ORDINARIO;2020;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;21;MASCULINO;300;Español;SI;NO;NO;NO;NINGUNA;NINGUNA
20230626;bcc3723097525afe0609185e6cf8d3582b930560d542b1f9ba94781c7abc3165;ECOTURISMO;ORDINARIO;2020;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;21;MASCULINO;300;Español;SI;NO;NO;NO;NINGUNA;NINGUNA
20230626;efb2a3bc34502f5f2e2b85eba3d3895594c977f06acd1ccd8b191946bd026a69;INGENIERÍA CIVIL;ORDINARIO;2020;50101;AYACUCHO;HUAMANGA;AYACUCHO;80910;CUSCO;LA CONVENCIÓN;PICHARI;50101;AYACUCHO;HUAMANGA;AYACUCHO;22;MASCULINO;250;Español;SI;NO;NO;NO;NINGUNA;NINGUNA
20230626;3fffe578482ebe0751b1f708052f31215d089b19eadc73a371e5c5d298938fbd;INGENIERÍA AGRONÓMICA TROPICAL;ORDINARIO;2020;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;25;MASCULINO;250;Quechua;SI;NO;NO;NO;NINGUNA;NINGUNA
20230626;e10f2668f3e359c0d0aaca6ce763339a0a7e3d58aacbfa3d21d3499769d89b6e;INGENIERÍA CIVIL;ORDINARIO;2020;80903;CUSCO;LA CONVENCIÓN;HUAYOPATA;81301;CUSCO;URUBAMBA;URUBAMBA;81301;CUSCO;URUBAMBA;URUBAMBA;20;MASCULINO;250;Español;SI;NO;NO;NO;NINGUNA;NINGUNA
20230626;36fea518523b6e6674ce9ae0b2920413210cc1c20fb1c212143cad54609d9f05;ECOTURISMO;ORDINARIO;2020;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;23;MASCULINO;250;Español;SI;NO;NO;NO;NINGUNA;NINGUNA
20230626;2f2d9b866b35c6e9781f1999b07f0ee4650c9e9fd81e125bd60457858e845f4f;INGENIERÍA CIVIL;ORDINARIO;2020;80902;CUSCO;LA CONVENCIÓN;ECHARATE;80902;CUSCO;LA CONVENCIÓN;ECHARATE;80601;CUSCO;CANCHIS;SICUANI;22;MASCULINO;250;Español;SI;NO;NO;NO;NINGUNA;NINGUNA
20230626;7a85e0320d801d279a28c1da37b7ec08338a56ba853ac1d96ad5d15f7cebab0d;INGENIERÍA CIVIL;ORDINARIO;2020;100601;HUÁNUCO;LEONCIO PRADO;RUPA-RUPA;100601;HUÁNUCO;LEONCIO PRADO;RUPA-RUPA;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;21;FEMENINO;250;Español;SI;NO;NO;NO;NINGUNA;NINGUNA
20230626;f714fa89eed0894c4a7e9eaf8c6f7d20182b817ef977c3f6d7968a3a1a672d23;INGENIERÍA CIVIL;ORDINARIO;2020;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;32;MASCULINO;250;Español;SI;NO;NO;NO;NINGUNA;NINGUNA
20230626;068bdcb1bad1b7e108b7a914d67868cf8834516ed1bfd9d3a78d9eece24bab97;INGENIERÍA DE ALIMENTOS;ORDINARIO;2020;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;19;FEMENINO;250;Español;SI;NO;NO;NO;NINGUNA;NINGUNA
20230626;e73a574a395efc7371e8bb6a99a96d1e2525a1b39be3880fa655de7b859651de;INGENIERÍA CIVIL;ORDINARIO;2020;80910;CUSCO;LA CONVENCIÓN;PICHARI;80910;CUSCO;LA CONVENCIÓN;PICHARI;80910;CUSCO;LA CONVENCIÓN;PICHARI;21;MASCULINO;250;Español;SI;NO;NO;NO;NINGUNA;NINGUNA
20230626;5fe309aa522b3e85034b3c2f764000a73f5ca0ae93b0b2fa5c800d18d9ba7f34;INGENIERÍA CIVIL;ORDINARIO;2020;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;21;FEMENINO;250;Español;SI;NO;NO;NO;NINGUNA;NINGUNA
20230626;1d301900a4bfe794f363794df80119f26bc420870ad145c0d4bbfef000ec6489;INGENIERÍA CIVIL;ORDINARIO;2020;80907;CUSCO;LA CONVENCIÓN;KIMBIRI;80907;CUSCO;LA CONVENCIÓN;PICHARI;80907;CUSCO;LA CONVENCIÓN;PICHARI;21;MASCULINO;250;Español;SI;NO;NO;NO;NINGUNA;NINGUNA
20230626;30a558ad1827c8d37c3e7bc6960f1ed143a425b9bcce4fa79f84099373b0e835;INGENIERÍA CIVIL;ORDINARIO;2020;80101;CUSCO;CUSCO;CUSCO;80401;CUSCO;CALCA;CALCA;80108;CUSCO;CUSCO;WANCHAQ;20;MASCULINO;250;Español;SI;NO;NO;NO;NINGUNA;NINGUNA
20230626;3099bf5a4a542cca71f253475b0e4613b18522ea23a232577dff1198a72a7bda;INGENIERÍA CIVIL;ORDINARIO;2020;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;22;MASCULINO;250;Español;SI;NO;NO;NO;NINGUNA;NINGUNA
20230626;507d8ffbc521ccfd811f85de43b94c750c33476c6c8778cba4ace3857603d640;INGENIERÍA AGRONÓMICA TROPICAL;ORDINARIO;2020;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;22;MASCULINO;250;Español;SI;NO;NO;NO;NINGUNA;NINGUNA
20230626;2e44a760e1d38bfb01ef5473a4e19483a80c36ba140a74df7413ed8650b49541;INGENIERÍA AGRONÓMICA TROPICAL;ORDINARIO;2020;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;80108;CUSCO;CUSCO;WANCHAQ;22;MASCULINO;250;Español;SI;NO;NO;NO;NINGUNA;NINGUNA
20230626;bb233acd5607af38231c74418f3718ca551183b06d11f6247aed1a29444dc2aa;INGENIERÍA CIVIL;ORDINARIO;2020;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;80108;CUSCO;CUSCO;WANCHAQ;21;FEMENINO;250;Español;SI;NO;NO;NO;NINGUNA;NINGUNA
20230626;90a484b69506d0ad31c61d54e28eb0290a468a3859651bb78ea54e36403ce0f9;INGENIERÍA AGRONÓMICA TROPICAL;ORDINARIO;2020;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;20;MASCULINO;250;Español;SI;NO;NO;NO;NINGUNA;NINGUNA
20230626;5f8bdc2e83efb3eb0450c592420e1584d70b7d133454ceab8282bfa394787670;INGENIERÍA CIVIL;ORDINARIO;2020;80101;CUSCO;CUSCO;CUSCO;80101;CUSCO;CUSCO;CUSCO;80108;CUSCO;CUSCO;WANCHAQ;20;MASCULINO;250;Español;SI;NO;NO;NO;NINGUNA;NINGUNA
20230626;47bc75fc891355c152206cd711fdc617560e2c218a7314c24dad3949b5c3c0d1;INGENIERÍA CIVIL;ORDINARIO;2020;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;80904;CUSCO;LA CONVENCIÓN;MARANURA;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;19;MASCULINO;250;Español;SI;NO;NO;NO;NINGUNA;NINGUNA
20230626;1d8bf71c58e8ee92b87aad4c461d37556c36cc8142e76fcf50163814cf878f0a;INGENIERÍA CIVIL;ORDINARIO;2020;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;19;MASCULINO;200;Español;SI;NO;NO;NO;NINGUNA;NINGUNA
20230626;ca3c1c3907c5bdf3e0361051164a46705045cd507d7fe88dfb9e4dffd7da3343;INGENIERÍA AGRONÓMICA TROPICAL;ORDINARIO;2020;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;80301;CUSCO;ANTA;ANTA;21;FEMENINO;250;Quechua;SI;NO;NO;NO;NINGUNA;NINGUNA
20230626;2b72b88b5529905acfe4a1bdafb095f857437340c7985a497c8a664ec4ed49c6;INGENIERÍA DE ALIMENTOS;ORDINARIO;2020;80106;CUSCO;CUSCO;SANTIAGO;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;150132;LIMA;LIMA ;SAN JUAN DE LURIGANCHO;42;FEMENINO;250;Español;SI;NO;NO;NO;NINGUNA;NINGUNA
20230626;d167d8957d23baec08fbe02206b1e2ec4ddb3383555f1b83539d8486ea9ea433;INGENIERÍA CIVIL;ORDINARIO;2020;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;80101;CUSCO;CUSCO;CUSCO;80106;CUSCO;CUSCO;SANTIAGO;23;MASCULINO;250;Español;SI;NO;NO;NO;NINGUNA;NINGUNA
20230626;dd5e1a885ec92ee064c8748d3b2df7c2828728d56ba8c3fa2340b583f6438032;INGENIERÍA DE ALIMENTOS;ORDINARIO;2020;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;21;FEMENINO;250;Español;SI;NO;NO;NO;NINGUNA;NINGUNA
20230626;4a20039c68cc4982fa90e853c2b9d70785cf7144a9cc5205bffab9651764f2be;INGENIERÍA AGRONÓMICA TROPICAL;ORDINARIO;2020;80106;CUSCO;CUSCO;SANTIAGO;80101;CUSCO;CUSCO;CUSCO;80101;CUSCO;CUSCO;CUSCO;21;FEMENINO;250;Español;SI;NO;NO;NO;NINGUNA;NINGUNA
20230626;521a941e5df1cf3124af2a6fa6b3fbe5e826a452d7f67ec30833940e761c2295;INGENIERÍA CIVIL;ORDINARIO;2020;80101;CUSCO;CUSCO;CUSCO;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;80105;CUSCO;CUSCO;SAN SEBASTIAN;27;MASCULINO;200;Español;SI;NO;NO;NO;NINGUNA;NINGUNA
20230626;3de32eb4903d1bc7948c00d9d1f66f83eba01b260bacb3ebe3c482cce27fd8a5;ECOTURISMO;ORDINARIO;2020;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;19;FEMENINO;250;Español;SI;NO;NO;NO;NINGUNA;NINGUNA
20230626;3254ceb3241cda799266e1584484e2afef6cbb2dbc74db6fffee63c592afa953;INGENIERÍA CIVIL;ORDINARIO;2020;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;80108;CUSCO;CUSCO;WANCHAQ;20;MASCULINO;250;Español;SI;NO;NO;NO;NINGUNA;NINGUNA
20230626;780d180877b370c6640b8a57eaf3777000f3fd36c4f7503e22fcd6c9cc1a6428;ECOTURISMO;ORDINARIO;2020;80101;CUSCO;CUSCO;CUSCO;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;20;FEMENINO;200;Español;SI;NO;NO;NO;NINGUNA;NINGUNA
20230626;2fe16630baf3ef80e79f6f8d10f9aad12995299544a368a857da24aa78ecaa49;INGENIERÍA CIVIL;ORDINARIO;2020;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;20;MASCULINO;250;Español;SI;NO;NO;NO;NINGUNA;NINGUNA
20230626;b519f21d2e2418ea40793d0d465d915da3f2875233cd3f401d5daa56cf6d3661;INGENIERÍA CIVIL;ORDINARIO;2020;81301;CUSCO;URUBAMBA;URUBAMBA;80101;CUSCO;CUSCO;CUSCO;80101;CUSCO;CUSCO;CUSCO;21;MASCULINO;250;Español;SI;NO;NO;NO;NINGUNA;NINGUNA
20230626;5171da48dd2e5f16bba1d4bad4b0f932575aec09c8a4609123e81aee0ab1b1e3;INGENIERÍA CIVIL;ORDINARIO;2020;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;37;MASCULINO;250;Español;SI;NO;NO;NO;NINGUNA;NINGUNA
20230626;82aa7403d32ff5362c50501301fab3c9beae23ced80ab2ce15aaa28467a8e04a;INGENIERÍA CIVIL;ORDINARIO;2020;80101;CUSCO;CUSCO;CUSCO;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;23;MASCULINO;200;Español;SI;NO;NO;NO;NINGUNA;NINGUNA
